order_id,order_date,customer_id,product_id,quantity,unit_price,sales,profit,city,region,segment,source_file,source_system,ingestion_timestamp,ingestion_id
O006399,2026-03-05,C0315,P083,3,2542.64,7627.92,2936.58,Hyderabad,South,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,48dbd697-195c-49ae-883b-b089c1ddf263
O006400,2026-01-31,C0111,P062,7,31007.19,217050.33,79245.32,Lucknow,North,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,00f78a70-9974-46de-ab68-1401fab3342e
O006401,2026-05-02,C0135,P074,7,70172.93,491210.51,181872.18,Chandigarh,North,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,a980350b-4fb4-4a63-b3ad-27bde6287384
O006402,2026-02-07,C0370,P074,6,70172.93,421037.58,155890.44,Bhopal,Central,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,65cfde0c-8b67-456f-bf7a-0a3ebf31fe4a
O006403,2025-11-01,C0067,P081,2,56609.95,113219.9,31075.04,Mumbai,West,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,5bd180bd-482a-45a6-bcf2-8859e9cc7187
O006404,2025-02-16,C0170,P022,2,78617.57,157235.14,66548.12,Bengaluru,South,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,d970e136-0ef9-4c69-bacc-d74dc62e52ce
O006405,2025-02-20,C0220,P042,3,59082.26,177246.78,38569.95,Bhopal,Central,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,88b831b5-c221-4ab8-858d-85ab1edff6af
O006406,2025-01-14,C0304,P017,6,20184.37,121106.22,46343.16,Pune,West,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,ec675c57-cd10-49bb-b231-8f529c8c3255
O006407,2026-06-15,C0028,P031,3,40661.34,121984.02,41162.28,Kolkata,East,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,24963e76-f165-4f41-a8c9-97c4e8071198
O006408,2025-05-12,C0263,P038,6,72139.76,432838.56,118511.82,Chandigarh,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,a43d2dea-e4a3-46e0-945b-8979eccac67c
O006409,2025-06-14,C0449,P041,3,62487.13,187461.39,74112.99,Delhi,North,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,c8f97089-7abe-4738-93ee-dbe7ee74785b
O006410,2025-12-14,C0005,P068,5,32040.45,160202.25,29414.65,Delhi,North,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,69b5a32a-65e2-4451-8532-88561450c8ad
O006411,2025-10-07,C0326,P003,7,20177.37,141241.59,35109.27,Delhi,North,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,eabee2a8-9c73-49d5-9000-6f18e00b1460
O006412,2026-01-06,C0346,P004,6,69423.02,416538.12,175602.0,Bhopal,Central,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,d94433c3-779d-41ab-938e-0b3be128e11d
O006413,2026-05-12,C0185,P094,5,10688.52,53442.6,16769.05,Hyderabad,South,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,5d49332b-6c1a-41f5-a943-e74f28a40570
O006414,2026-02-11,C0411,P021,7,70857.3,496001.1,216241.76,Pune,West,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,b85d019d-24ce-496f-ab6b-db1bc585676d
O006415,2026-04-18,C0095,P080,4,9117.15,36468.6,6573.16,Delhi,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,24926c22-5c7a-40bb-91b4-74cb89896b46
O006416,2025-09-04,C0087,P026,3,66232.37,198697.11,82195.2,Hyderabad,South,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,9fa6ff94-67d2-4295-bff1-f397dde14fb2
O006417,2025-01-14,C0316,P023,5,71716.38,358581.9,73969.6,Bhopal,Central,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,d8e10287-4e1c-4ca3-a0e2-91cedc801963
O006418,2025-08-25,C0166,P066,2,47040.17,94080.34,18556.62,Mumbai,West,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,32a225aa-4190-4968-8fc4-5e720ac66753
O006419,2026-04-09,C0304,P025,7,66273.23,463912.61,128285.5,Pune,West,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,cd680f67-f851-4865-acbf-97eb6fce503a
O006420,2026-06-29,C0486,P050,3,50189.25,150567.75,63891.42,Kolkata,East,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,ec77ea43-76cd-4be0-854b-4177ee4eb311
O006421,2026-04-21,C0365,P080,2,9117.15,18234.3,3286.58,Chandigarh,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,80c9d667-eafa-468d-8ccf-ae7a8384f3e6
O006422,2025-02-27,C0265,P078,6,84748.18,508489.08,108112.92,Pune,West,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,49fcf336-1093-4277-b298-085ffc0c6d70
O006423,2026-05-16,C0050,P007,5,26433.62,132168.1,54341.5,Chennai,South,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,114a18cf-2963-4371-99f0-f6a7db0eab44
O006424,2025-08-03,C0016,P014,4,27083.8,108335.2,33993.2,Lucknow,North,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,86639d76-645a-4390-9354-74f5010d70c3
O006425,2025-04-26,C0052,P061,7,64834.23,453839.61,171077.34,Bhopal,Central,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,a84d1c63-f63a-4269-b50e-2fd42a028a09
O006426,2025-09-13,C0002,P023,2,71716.38,143432.76,29587.84,Pune,West,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,be145638-022f-457d-8757-e4c4f4e02778
O006427,2026-01-06,C0054,P037,1,27964.43,27964.43,8541.25,Delhi,North,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,664feb50-0194-4a7a-b464-687a56a87499
O006428,2025-09-25,C0235,P008,1,78288.81,78288.81,31730.96,Mumbai,West,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,b760fe16-2461-4a5a-b8ce-c75f15c35ca4
O006429,2025-11-28,C0296,P018,3,48589.08,145767.24,49212.36,Bhopal,Central,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,49ebc20a-c059-49e9-8d68-e5ef1f035d73
O006430,2025-04-19,C0236,P012,3,4613.19,13839.57,4018.89,Pune,West,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,d45bc200-c1af-4cab-8d12-b5c9235a39ef
O006431,2025-05-09,C0464,P081,3,56609.95,169829.85,46612.56,Chandigarh,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,92c2dc69-cdd3-4ba0-8bea-b06c87855cfd
O006432,2025-05-30,C0068,P074,7,70172.93,491210.51,181872.18,Kolkata,East,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,4db5ace9-c265-4c4c-ba2d-8c536f8cb231
O006433,2025-06-13,C0320,P024,7,83265.14,582855.98,136069.5,Pune,West,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,5a05448a-66ed-4266-bc08-a232b3768834
O006434,2025-08-06,C0049,P089,7,20337.91,142365.37,31414.32,Mumbai,West,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,cb232495-068d-4a99-8f71-b1e87e1409bc
O006435,2025-10-21,C0454,P025,2,66273.23,132546.46,36653.0,Hyderabad,South,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,bc5eab54-443a-4ca8-b3c3-6f49f3a9d25d
O006436,2026-03-09,C0301,P039,6,68388.95,410333.7,125629.8,Chandigarh,North,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,f0b0f193-4aa6-45b6-8fae-e9eda6f3d8f9
O006437,2025-10-16,C0061,P100,2,4708.17,9416.34,2670.44,Chennai,South,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,a93ade1a-f85e-4d1a-a747-77cb11b566ac
O006438,2025-07-07,C0212,P046,1,11748.68,11748.68,2245.2,Hyderabad,South,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,4c1e8966-f2da-45d1-803d-9cf13ed75186
O006439,2025-09-22,C0016,P098,2,23072.83,46145.66,11920.62,Lucknow,North,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,b95d05cc-b3c0-443d-9bcd-c00ab9586b0e
O006440,2026-06-15,C0109,P018,3,48589.08,145767.24,49212.36,Chennai,South,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,20815f18-da62-400f-ae08-cb478ddb0ac7
O006441,2025-08-27,C0240,P097,6,62464.02,374784.12,149118.66,Hyderabad,South,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,c90460f0-4c7f-4399-be1e-db144fb835e5
O006442,2026-01-08,C0451,P035,4,25290.75,101163.0,19606.24,Ahmedabad,West,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,9664716f-66c8-4cbe-b64b-f7a6bfa7d06d
O006443,2025-09-30,C0295,P083,2,2542.64,5085.28,1957.72,Kolkata,East,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,f0d7da1e-57ea-42ca-a90c-9a1fe1f523c3
O006444,2025-06-14,C0333,P034,7,32304.09,226128.63,59890.04,Jaipur,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,ee1c950d-5548-49ce-823a-7a70607bbfd2
O006445,2025-03-06,C0151,P033,5,31194.05,155970.25,56395.15,Pune,West,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,8a23adea-ad9a-496e-9782-795c7c218a25
O006446,2025-02-27,C0072,P078,2,84748.18,169496.36,36037.64,Bengaluru,South,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,95812af0-00b4-436b-9d03-117d8aca0fa0
O006447,2026-04-02,C0132,P040,1,53827.37,53827.37,20034.44,Lucknow,North,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,cd204a30-f110-4cb6-8def-6e12bf1454ab
O006448,2025-06-11,C0059,P041,2,62487.13,124974.26,49408.66,Kolkata,East,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,c011751e-cda8-4522-ac04-85748f63413d
O006449,2025-03-11,C0023,P095,7,63361.38,443529.66,124142.55,Kolkata,East,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,d8cdf58b-e019-4b29-93be-89b0d6d0514d
O006450,2025-02-03,C0099,P089,3,20337.91,61013.73,13463.28,Pune,West,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,878967fa-922a-4ce1-822f-49a537824988
O006451,2025-12-12,C0068,P042,4,59082.26,236329.04,51426.6,Kolkata,East,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,3fd45f25-6351-47ef-939f-f2ea776e0082
O006452,2025-10-20,C0077,P038,2,72139.76,144279.52,39503.94,Chandigarh,North,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,ed2c559e-c759-4e07-bcf5-dd0b04363b6a
O006453,2025-11-08,C0161,P021,6,70857.3,425143.8,185350.08,Hyderabad,South,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,4c5b8d07-dcfd-4ee4-8951-17528fa1be6d
O006454,2026-03-12,C0237,P014,1,27083.8,27083.8,8498.3,Kolkata,East,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,1425bf2b-81f8-4e05-bf4f-599a944a7e4d
O006455,2025-09-21,C0485,P059,1,65835.37,65835.37,17694.41,Hyderabad,South,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,261ea173-da3b-4562-966a-50f97ddae95c
O006456,2025-10-01,C0141,P006,1,12493.03,12493.03,2840.17,Kolkata,East,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,12d75ea8-d571-4048-9962-086b300d833f
O006457,2025-05-26,C0214,P057,5,10024.43,50122.15,21368.0,Jaipur,North,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,8a7664a2-8692-40b5-baea-d1645aea6f7a
O006458,2025-02-11,C0144,P068,2,32040.45,64080.9,11765.86,Lucknow,North,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,28b6d7a7-b89c-4b76-91ae-2be38f787dc9
O006459,2026-02-08,C0427,P021,1,70857.3,70857.3,30891.68,Chandigarh,North,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,7c1330c2-09b0-4c08-9a23-eb0f7b2cac36
O006460,2025-05-15,C0266,P015,6,74385.42,446312.52,98275.56,Pune,West,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,053870b7-bc71-4d20-8736-8bc986bcbcd6
O006461,2026-02-03,C0339,P066,6,47040.17,282241.02,55669.86,Hyderabad,South,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,1b38168c-4562-414f-8bad-bd05493171a5
O006462,2025-03-11,C0352,P006,7,12493.03,87451.21,19881.19,Ahmedabad,West,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,a87df030-3428-441c-879c-ce427d498c4c
O006463,2025-11-21,C0127,P045,3,7255.16,21765.48,4294.26,Delhi,North,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,06eae3f7-ecfc-4cec-be85-f2f31a99628a
O006464,2025-12-20,C0027,P046,3,11748.68,35246.04,6735.6,Bengaluru,South,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,9a9c3a76-7506-4ed1-90b0-9ebda1d28d63
O006465,2026-06-04,C0260,P076,2,25719.67,51439.34,10391.82,Pune,West,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,c10a0c1f-aeac-449e-9352-c0c626fe9caa
O006466,2025-03-31,C0197,P035,4,25290.75,101163.0,19606.24,Pune,West,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,1d3239af-158e-466a-a3f7-f734fa896675
O006467,2025-03-23,C0408,P027,7,45602.9,319220.3,99328.53,Kolkata,East,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,c1cf55e5-b525-4df6-be68-fdad0f28dbc4
O006468,2026-04-23,C0433,P040,5,53827.37,269136.85,100172.2,Jaipur,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,a3da08b9-6efe-4fe4-810e-6fe6d731c6e3
O006469,2025-03-23,C0065,P035,7,25290.75,177035.25,34310.92,Lucknow,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,00157c08-55c8-44d4-bfb6-535abbc82a33
O006470,2026-06-27,C0052,P053,1,39651.46,39651.46,12247.92,Bhopal,Central,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,a8626829-c45a-4f5d-85d7-5ae8d63d59c7
O006471,2026-03-02,C0452,P019,2,4262.66,8525.32,2976.4,Bengaluru,South,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,7966e2a6-1445-43ba-a3d8-8def9863f999
O006472,2025-08-08,C0261,P083,7,2542.64,17798.48,6852.02,Kolkata,East,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,83a9b7a2-a0e7-462e-b241-4a9431290fa5
O006473,2025-08-25,C0127,P062,5,31007.19,155035.95,56603.8,Delhi,North,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,2760c08b-29c3-442f-81c9-bdacd4d56c6d
O006474,2025-08-22,C0150,P027,4,45602.9,182411.6,56759.16,Kolkata,East,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,437794f5-52d2-4717-95cf-640ceac2257e
O006475,2026-01-22,C0229,P010,7,9887.42,69211.94,30750.16,Mumbai,West,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,6b4c5069-4081-4c27-963d-ec227a7b2db7
O006476,2025-06-18,C0460,P083,5,2542.64,12713.2,4894.3,Bengaluru,South,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,40e98f04-632d-4a8a-954f-93330bf1fd33
O006477,2025-05-07,C0327,P057,7,10024.43,70171.01,29915.2,Pune,West,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,5a125140-a359-4dd6-9c21-202fd422de59
O006478,2025-12-29,C0013,P013,2,57886.28,115772.56,39793.32,Kolkata,East,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,efd0f64d-1ed5-48da-b3de-f465293b9610
O006479,2026-03-04,C0074,P014,3,27083.8,81251.4,25494.9,Kolkata,East,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,f9c217a6-5e50-42fb-ad03-204ed5479734
O006480,2026-03-24,C0213,P028,2,72905.03,145810.06,47394.72,Lucknow,North,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,a7e8adcf-973c-466f-baa9-813bddbe89e0
O006481,2025-07-21,C0217,P037,6,27964.43,167786.58,51247.5,Kolkata,East,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,03df8128-8506-4b73-ad3e-250498d050c7
O006482,2025-10-07,C0179,P076,3,25719.67,77159.01,15587.73,Chandigarh,North,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,2f3eafe1-1816-4b12-b7cd-794b48499960
O006483,2026-04-11,C0333,P021,1,70857.3,70857.3,30891.68,Jaipur,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,8f25e454-3262-4038-b0d6-552e8de3ae24
O006484,2025-02-26,C0149,P035,5,25290.75,126453.75,24507.8,Kolkata,East,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,e6e09fdd-431d-424d-af22-10c813033341
O006485,2025-11-10,C0023,P042,7,59082.26,413575.82,89996.55,Kolkata,East,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,f7623ace-270f-4254-8e88-37664b84c5c9
O006486,2026-04-03,C0290,P061,7,64834.23,453839.61,171077.34,Chandigarh,North,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,70bf2535-2d19-4c8b-be08-5e2ef6a9608b
O006487,2025-05-03,C0013,P055,4,41873.65,167494.6,48256.84,Kolkata,East,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,7bb7a94e-6436-41ca-a88d-51942b4a0afc
O006488,2025-02-25,C0488,P027,6,45602.9,273617.4,85138.74,Pune,West,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,0d4a149d-5e76-4b04-95c4-64bdf798622a
O006489,2025-02-27,C0301,P074,4,70172.93,280691.72,103926.96,Chandigarh,North,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,bc732e8d-b966-4223-b663-40473449cd96
O006490,2025-11-23,C0062,P061,7,64834.23,453839.61,171077.34,Bhopal,Central,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,ca184d78-1401-450f-a5a9-b70757ef089e
O006491,2025-02-10,C0051,P079,4,24189.5,96758.0,21677.48,Lucknow,North,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,e81605e7-da34-4d71-9f5d-2596e9adab73
O006492,2026-05-13,C0184,P021,7,70857.3,496001.1,216241.76,Pune,West,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,bd044028-c53c-4931-b332-b6c0cae921f5
O006493,2025-09-08,C0054,P058,1,55945.75,55945.75,18852.36,Delhi,North,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,7501b3e5-4828-4656-ae7a-5594f1462e8a
O006494,2026-05-09,C0078,P075,1,39019.9,39019.9,12899.01,Hyderabad,South,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,9f26d6b2-4fe1-41f2-a868-cc0f5c585927
O006495,2026-05-09,C0116,P027,7,45602.9,319220.3,99328.53,Jaipur,North,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,e35ae50c-ae56-43ff-97cb-e9acc0956e3f
O006496,2026-06-19,C0048,P011,6,4784.18,28705.08,11563.74,Mumbai,West,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,10e4c0d8-7235-4912-9367-86f48059fb3f
O006497,2025-05-26,C0245,P017,2,20184.37,40368.74,15447.72,Kolkata,East,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,4b877fcf-829f-471e-bbb1-8e791f7fdf91
O006498,2026-03-16,C0343,P010,5,9887.42,49437.1,21964.4,Hyderabad,South,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,fc27f093-3176-40f2-bcc4-1162a8d59984
O006499,2025-06-12,C0072,P099,7,83318.99,583232.93,166153.26,Bengaluru,South,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,d7baabc1-73f0-46ad-b948-ab3a1a85db8a
O006500,2025-06-02,C0057,P033,2,31194.05,62388.1,22558.06,Delhi,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,8d442c28-0459-4ded-8243-8695a3555f7c
O006501,2026-03-07,C0463,P001,3,55441.98,166325.94,35889.390000000014,Jaipur,North,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,54e6b903-d6a0-4a8a-ae5d-303f3295c11a
O006502,2026-06-14,C0029,P007,3,26433.62,79300.86,32604.9,Pune,West,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,471bb36f-7218-49f6-9254-511612468038
O006503,2025-03-06,C0420,P093,7,3489.65,24427.55,9661.54,Bengaluru,South,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,41b49bc5-05e6-4936-8b1c-02b50fa443ee
O006504,2026-06-28,C0201,P053,2,39651.46,79302.92,24495.84,Jaipur,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,c8bf4933-c7de-4055-8f71-9bb16f39649f
O006505,2026-01-27,C0302,P086,2,55810.37,111620.74,49139.48,Kolkata,East,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,bb4795a6-bc28-4d66-95f2-9147253d96b4
O006506,2025-02-07,C0053,P003,5,20177.37,100886.85,25078.05,Kolkata,East,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,92288e17-5a1a-4e11-b9c5-d74c34f45c09
O006507,2025-07-25,C0139,P080,4,9117.15,36468.6,6573.16,Bhopal,Central,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,8e8e9bee-b0f3-44f3-840e-314ef8615739
O006508,2026-02-09,C0146,P067,7,66343.2,464402.4,148873.55,Jaipur,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,b3213f23-71a5-447f-a02d-5ce21b865bf4
O006509,2025-03-20,C0180,P043,1,11298.17,11298.17,3210.01,Delhi,North,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,b51811b5-a347-426b-8ea3-c8b1931309c1
O006510,2026-04-22,C0135,P039,7,68388.95,478722.65,146568.1,Chandigarh,North,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,ab5139cd-6261-4dba-9dc1-c172b04e3551
O006511,2025-02-04,C0057,P034,1,32304.09,32304.09,8555.72,Delhi,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,b0aaa8b1-ccd2-449a-a8cc-455ca026ade0
O006512,2026-01-08,C0188,P096,2,72358.05,144716.1,59057.56,Delhi,North,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,8ca90d96-6bb2-4f1c-90e6-d358bb01beb3
O006513,2026-03-30,C0197,P055,7,41873.65,293115.55,84449.47,Pune,West,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,29fe2d19-b597-41d3-ada7-f49e2c50311c
O006514,2026-06-23,C0415,P042,1,59082.26,59082.26,12856.65,Ahmedabad,West,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,1b5a625f-e066-49ec-8ffc-8a76c6323cd3
O006515,2025-06-03,C0497,P086,4,55810.37,223241.48,98278.96,Lucknow,North,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,fda93abc-f0cc-4533-a2b6-5c1793589767
O006516,2025-05-31,C0088,P038,3,72139.76,216419.28,59255.91,Chandigarh,North,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,c305471f-7698-4b83-b26b-3a351f893e84
O006517,2025-12-16,C0476,P066,2,47040.17,94080.34,18556.62,Hyderabad,South,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,1bc4bb47-f544-4e69-9418-b574bec50900
O006518,2026-06-13,C0353,P053,7,39651.46,277560.22,85735.44,Delhi,North,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,8039ca21-cc6c-4acc-9f1b-c6ab8eb9ef63
O006519,2026-03-05,C0217,P048,2,66540.44,133080.88,31316.46,Kolkata,East,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,0e7896f5-5463-4516-8aa9-e0502089c78f
O006520,2025-10-11,C0466,P066,2,47040.17,94080.34,18556.62,Ahmedabad,West,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,388e136c-b843-427d-9cd7-9a76e35cd912
O006521,2025-12-26,C0398,P005,5,5732.18,28660.9,8297.4,Chennai,South,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,7a4ee51e-292c-41e2-9192-9956b051b935
O006522,2025-03-10,C0269,P065,7,32631.52,228420.64,57786.96,Hyderabad,South,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,3147d74f-2b91-4bd2-b10d-425d860caf2c
O006523,2025-09-13,C0286,P080,6,9117.15,54702.9,9859.74,Hyderabad,South,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,185749ef-33a1-430b-8f76-79e28bdf902c
O006524,2026-03-27,C0499,P033,4,31194.05,124776.2,45116.12,Delhi,North,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,21613151-c4f1-447d-84be-3ad6a4f0126a
O006525,2025-12-07,C0220,P035,4,25290.75,101163.0,19606.24,Bhopal,Central,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,6db2d457-e2ad-41f9-8290-798b5016999b
O006526,2025-01-29,C0485,P062,2,31007.19,62014.38,22641.52,Hyderabad,South,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,2f34816a-a3ea-418b-bd36-d6a75c91273b
O006527,2025-05-02,C0484,P043,2,11298.17,22596.34,6420.02,Bhopal,Central,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,5663711c-5187-4eee-8688-930da66bb2ac
O006528,2025-12-25,C0054,P020,6,44557.1,267342.6,112965.24,Delhi,North,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,c966cb39-6d3c-45a2-8489-6747e0aa0f97
O006529,2026-06-15,C0300,P002,5,38624.92,193124.6,73982.8,Bhopal,Central,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,55a04d1b-7cf1-4367-b7ad-c5325ca00eb4
O006530,2025-06-13,C0462,P040,5,53827.37,269136.85,100172.2,Pune,West,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,442e433f-d71c-430e-bd7e-eb76efcf7395
O006531,2025-09-24,C0445,P092,2,59364.42,118728.84,26565.02,Kolkata,East,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,eb1aa5cd-517f-43ab-b83f-7a47eec8103b
O006532,2026-01-16,C0119,P062,3,31007.19,93021.57,33962.28,Ahmedabad,West,Consumer,orders.csv,RetailMart,2026-07-21T13:08:30,a97ea912-08ec-425b-84a8-50064b687732
O006533,2025-03-12,C0491,P088,2,51535.17,103070.34,24077.22,Bhopal,Central,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,78ab4541-c96e-4050-bf7c-4c2cd164f1f4
O006534,2026-06-28,C0408,P001,3,55441.98,166325.94,35889.390000000014,Kolkata,East,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,3a5d9bbd-c780-476d-8e8b-b2ebb54dbe6e
O006535,2026-01-23,C0225,P001,7,55441.98,388093.86,83741.91000000003,Chennai,South,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,40d1f265-0426-41c2-b427-1c6045adfd11
O006536,2025-10-30,C0166,P062,5,31007.19,155035.95,56603.8,Mumbai,West,Corporate,orders.csv,RetailMart,2026-07-21T13:08:30,b3740051-b881-40d2-ac85-b6f3529ebd17
O006537,2026-06-27,C0481,P079,2,24189.5,48379.0,10838.74,Pune,West,Home Office,orders.csv,RetailMart,2026-07-21T13:08:30,f3ad292f-0d6c-44ab-a3ba-965794244630
