order_id,order_date,customer_id,product_id,quantity,unit_price,sales,profit,city,region,segment,processing_timestamp
O007714,2026-04-25,C0183,P047,1,68091.08,68091.08,19726.38,Bhopal,Central,Home Office,2026-07-21T13:08:31
O007715,2026-06-20,C0167,P008,6,78288.81,469732.86,190385.76,Chandigarh,North,Home Office,2026-07-21T13:08:31
O007716,2025-04-24,C0260,P004,7,69423.02,485961.14,204869.0,Pune,West,Corporate,2026-07-21T13:08:31
O007717,2025-02-16,C0121,P071,3,54180.31,162540.93,67792.77,Jaipur,North,Corporate,2026-07-21T13:08:31
O007718,2025-03-26,C0342,P027,7,45602.9,319220.3,99328.53,Lucknow,North,Corporate,2026-07-21T13:08:31
O007719,2025-11-13,C0454,P073,2,1124.74,2249.48,736.34,Hyderabad,South,Consumer,2026-07-21T13:08:31
O007720,2025-09-09,C0470,P007,6,26433.62,158601.72,65209.8,Delhi,North,Home Office,2026-07-21T13:08:31
O007721,2026-06-14,C0475,P021,6,70857.3,425143.8,185350.08,Lucknow,North,Consumer,2026-07-21T13:08:31
O007722,2025-11-24,C0172,P011,3,4784.18,14352.54,5781.87,Delhi,North,Home Office,2026-07-21T13:08:31
O007723,2025-11-13,C0316,P049,7,80416.62,562916.34,214801.3,Bhopal,Central,Home Office,2026-07-21T13:08:31
O007724,2025-07-06,C0321,P096,7,72358.05,506506.35,206701.46,Jaipur,North,Corporate,2026-07-21T13:08:31
O007725,2025-09-02,C0144,P075,4,39019.9,156079.6,51596.04,Lucknow,North,Corporate,2026-07-21T13:08:31
O007726,2025-07-20,C0350,P067,7,66343.2,464402.4,148873.55,Pune,West,Corporate,2026-07-21T13:08:31
O007727,2025-02-15,C0378,P023,7,71716.38,502014.66,103557.44,Delhi,North,Consumer,2026-07-21T13:08:31
O007728,2026-06-09,C0376,P011,7,4784.18,33489.26,13491.03,Kolkata,East,Corporate,2026-07-21T13:08:31
O007729,2025-05-14,C0409,P079,4,24189.5,96758.0,21677.48,Bhopal,Central,Home Office,2026-07-21T13:08:31
O007730,2026-01-26,C0493,P053,6,39651.46,237908.76,73487.52,Kolkata,East,Consumer,2026-07-21T13:08:31
O007731,2025-08-29,C0351,P036,3,77896.27,233688.81,74816.46,Chandigarh,North,Corporate,2026-07-21T13:08:31
O007732,2025-05-05,C0302,P072,2,50034.87,100069.74,26493.86,Kolkata,East,Home Office,2026-07-21T13:08:31
O007733,2025-04-25,C0025,P053,5,39651.46,198257.3,61239.6,Hyderabad,South,Consumer,2026-07-21T13:08:31
O007734,2026-01-13,C0356,P001,7,55441.98,388093.86,83741.91000000003,Delhi,North,Corporate,2026-07-21T13:08:31
O007735,2026-06-29,C0342,P071,3,54180.31,162540.93,67792.77,Lucknow,North,Corporate,2026-07-21T13:08:31
O007736,2026-02-09,C0374,P019,7,4262.66,29838.62,10417.4,Lucknow,North,Home Office,2026-07-21T13:08:31
O007737,2025-12-19,C0156,P095,2,63361.38,126722.76,35469.3,Lucknow,North,Consumer,2026-07-21T13:08:31
O007738,2026-06-28,C0336,P097,4,62464.02,249856.08,99412.44,Mumbai,West,Consumer,2026-07-21T13:08:31
O007739,2026-07-01,C0143,P081,2,56609.95,113219.9,31075.04,Chennai,South,Home Office,2026-07-21T13:08:31
O007740,2025-09-29,C0382,P063,1,13464.38,13464.38,5521.72,Ahmedabad,West,Corporate,2026-07-21T13:08:31
O007741,2026-03-31,C0073,P092,3,59364.42,178093.26,39847.53,Chennai,South,Corporate,2026-07-21T13:08:31
O007742,2025-06-15,C0454,P012,6,4613.19,27679.14,8037.78,Hyderabad,South,Consumer,2026-07-21T13:08:31
O007743,2026-04-13,C0055,P027,4,45602.9,182411.6,56759.16,Ahmedabad,West,Consumer,2026-07-21T13:08:31
O007744,2025-06-16,C0346,P024,3,83265.14,249795.42,58315.5,Bhopal,Central,Corporate,2026-07-21T13:08:31
O007745,2025-02-11,C0369,P052,1,48055.61,48055.61,14197.73,Chandigarh,North,Home Office,2026-07-21T13:08:31
O007746,2025-09-26,C0038,P097,4,62464.02,249856.08,99412.44,Bhopal,Central,Corporate,2026-07-21T13:08:31
O007747,2025-05-29,C0381,P020,1,44557.1,44557.1,18827.54,Kolkata,East,Consumer,2026-07-21T13:08:31
O007748,2025-12-13,C0105,P080,6,9117.15,54702.9,9859.74,Hyderabad,South,Corporate,2026-07-21T13:08:31
O007749,2025-07-01,C0455,P047,2,68091.08,136182.16,39452.76,Hyderabad,South,Corporate,2026-07-21T13:08:31
O007750,2026-02-27,C0071,P091,5,78868.39,394341.95,95245.7,Mumbai,West,Corporate,2026-07-21T13:08:31
O007751,2025-09-01,C0141,P072,3,50034.87,150104.61,39740.79,Kolkata,East,Corporate,2026-07-21T13:08:31
O007752,2026-01-24,C0326,P099,4,83318.99,333275.96,94944.72,Delhi,North,Corporate,2026-07-21T13:08:31
O007753,2026-06-10,C0298,P043,7,11298.17,79087.19,22470.07,Delhi,North,Home Office,2026-07-21T13:08:31
O007754,2026-02-09,C0156,P090,4,4940.14,19760.56,4618.84,Lucknow,North,Consumer,2026-07-21T13:08:31
O007755,2025-08-20,C0259,P077,7,66427.49,464992.43,195362.44,Delhi,North,Home Office,2026-07-21T13:08:31
O007756,2025-04-15,C0351,P051,6,52404.79,314428.74,126951.0,Chandigarh,North,Corporate,2026-07-21T13:08:31
O007757,2025-07-22,C0365,P060,4,28412.52,113650.08,23575.68,Chandigarh,North,Consumer,2026-07-21T13:08:31
O007758,2026-06-03,C0351,P035,1,25290.75,25290.75,4901.56,Chandigarh,North,Corporate,2026-07-21T13:08:31
O007759,2026-03-30,C0224,P017,2,20184.37,40368.74,15447.72,Kolkata,East,Home Office,2026-07-21T13:08:31
O007760,2025-01-16,C0166,P029,4,32781.8,131127.2,36363.92,Mumbai,West,Corporate,2026-07-21T13:08:31
O007761,2025-08-23,C0281,P005,6,5732.18,34393.08,9956.88,Chandigarh,North,Home Office,2026-07-21T13:08:31
O007762,2025-06-25,C0110,P046,2,11748.68,23497.36,4490.4,Mumbai,West,Consumer,2026-07-21T13:08:31
O007763,2025-09-23,C0066,P067,7,66343.2,464402.4,148873.55,Bengaluru,South,Corporate,2026-07-21T13:08:31
O007764,2025-07-10,C0050,P008,6,78288.81,469732.86,190385.76,Chennai,South,Home Office,2026-07-21T13:08:31
O007765,2025-02-04,C0149,P011,5,4784.18,23920.9,9636.45,Kolkata,East,Home Office,2026-07-21T13:08:31
O007766,2026-01-19,C0453,P021,1,70857.3,70857.3,30891.68,Chennai,South,Home Office,2026-07-21T13:08:31
O007767,2026-04-17,C0178,P070,1,10141.2,10141.2,2234.67,Kolkata,East,Consumer,2026-07-21T13:08:31
O007768,2025-10-20,C0155,P076,7,25719.67,180037.69,36371.37,Mumbai,West,Corporate,2026-07-21T13:08:31
O007769,2025-01-04,C0168,P032,5,19829.84,99149.2,34778.75,Chennai,South,Consumer,2026-07-21T13:08:31
O007770,2025-06-08,C0074,P065,1,32631.52,32631.52,8255.28,Kolkata,East,Home Office,2026-07-21T13:08:31
O007771,2026-06-18,C0324,P026,7,66232.37,463626.59,191788.8,Bhopal,Central,Home Office,2026-07-21T13:08:31
O007772,2025-01-18,C0017,P018,7,48589.08,340123.56,114828.84,Bengaluru,South,Consumer,2026-07-21T13:08:31
O007773,2025-06-17,C0244,P095,5,63361.38,316806.9,88673.25,Chandigarh,North,Consumer,2026-07-21T13:08:31
O007774,2025-02-14,C0001,P040,4,53827.37,215309.48,80137.76,Chandigarh,North,Consumer,2026-07-21T13:08:31
O007775,2026-06-16,C0265,P041,3,62487.13,187461.39,74112.99,Pune,West,Home Office,2026-07-21T13:08:31
O007776,2025-09-17,C0447,P070,5,10141.2,50706.0,11173.35,Chandigarh,North,Consumer,2026-07-21T13:08:31
O007777,2025-07-20,C0036,P031,1,40661.34,40661.34,13720.76,Kolkata,East,Home Office,2026-07-21T13:08:31
O007778,2025-05-20,C0237,P062,3,31007.19,93021.57,33962.28,Kolkata,East,Corporate,2026-07-21T13:08:31
O007779,2026-01-16,C0356,P001,1,55441.98,55441.98,11963.130000000005,Delhi,North,Corporate,2026-07-21T13:08:31
O007780,2026-05-09,C0293,P087,6,541.1,3246.6,1415.7,Pune,West,Corporate,2026-07-21T13:08:31
O007781,2025-10-18,C0333,P085,2,16911.5,33823.0,6904.22,Jaipur,North,Consumer,2026-07-21T13:08:31
O007782,2026-05-22,C0473,P079,3,24189.5,72568.5,16258.11,Pune,West,Consumer,2026-07-21T13:08:31
O007783,2025-08-14,C0157,P003,6,20177.37,121064.22,30093.66,Chennai,South,Home Office,2026-07-21T13:08:31
O007784,2026-06-30,C0018,P021,1,70857.3,70857.3,30891.68,Delhi,North,Corporate,2026-07-21T13:08:31
O007785,2026-03-15,C0424,P093,2,3489.65,6979.3,2760.44,Hyderabad,South,Home Office,2026-07-21T13:08:31
O007786,2026-06-05,C0282,P030,5,22708.06,113540.3,46808.4,Bhopal,Central,Home Office,2026-07-21T13:08:31
O007787,2025-04-13,C0231,P003,6,20177.37,121064.22,30093.66,Bengaluru,South,Home Office,2026-07-21T13:08:31
O007788,2026-03-10,C0092,P062,6,31007.19,186043.14,67924.56,Lucknow,North,Home Office,2026-07-21T13:08:31
O007789,2025-06-14,C0434,P089,1,20337.91,20337.91,4487.76,Bengaluru,South,Consumer,2026-07-21T13:08:31
O007790,2025-09-06,C0361,P040,6,53827.37,322964.22,120206.64,Jaipur,North,Corporate,2026-07-21T13:08:31
O007791,2026-04-18,C0226,P003,5,20177.37,100886.85,25078.05,Jaipur,North,Home Office,2026-07-21T13:08:31
O007792,2025-04-20,C0410,P034,5,32304.09,161520.45,42778.6,Jaipur,North,Consumer,2026-07-21T13:08:31
O007793,2026-01-24,C0317,P041,7,62487.13,437409.91,172930.31,Bengaluru,South,Home Office,2026-07-21T13:08:31
O007794,2025-04-28,C0037,P088,6,51535.17,309211.02,72231.66,Jaipur,North,Corporate,2026-07-21T13:08:31
O007795,2026-06-01,C0142,P018,3,48589.08,145767.24,49212.36,Bhopal,Central,Corporate,2026-07-21T13:08:31
O007796,2025-07-20,C0452,P056,3,79160.58,237481.74,99189.45,Bengaluru,South,Consumer,2026-07-21T13:08:31
O007797,2026-06-29,C0479,P020,6,44557.1,267342.6,112965.24,Kolkata,East,Consumer,2026-07-21T13:08:31
O007798,2025-04-30,C0428,P072,7,50034.87,350244.09,92728.51,Bhopal,Central,Home Office,2026-07-21T13:08:31
O007799,2025-04-20,C0492,P010,1,9887.42,9887.42,4392.88,Chandigarh,North,Home Office,2026-07-21T13:08:31
O007800,2025-03-02,C0305,P025,5,66273.23,331366.15,91632.5,Bhopal,Central,Corporate,2026-07-21T13:08:31
O007801,2025-03-05,C0349,P023,4,71716.38,286865.52,59175.68,Hyderabad,South,Consumer,2026-07-21T13:08:31
O007802,2025-09-23,C0486,P038,5,72139.76,360698.8,98759.85,Kolkata,East,Consumer,2026-07-21T13:08:31
O007803,2026-03-30,C0298,P046,1,11748.68,11748.68,2245.2,Delhi,North,Home Office,2026-07-21T13:08:31
O007804,2026-05-01,C0322,P026,1,66232.37,66232.37,27398.4,Delhi,North,Home Office,2026-07-21T13:08:31
O007805,2026-06-10,C0167,P091,6,78868.39,473210.34,114294.84,Chandigarh,North,Home Office,2026-07-21T13:08:31
O007806,2025-05-15,C0330,P019,1,4262.66,4262.66,1488.2,Hyderabad,South,Corporate,2026-07-21T13:08:31
O007807,2025-03-19,C0220,P063,7,13464.38,94250.66,38652.04,Bhopal,Central,Consumer,2026-07-21T13:08:31
O007808,2025-02-10,C0318,P001,4,55441.98,221767.92,47852.52000000002,Ahmedabad,West,Consumer,2026-07-21T13:08:31
O007809,2026-03-17,C0187,P061,6,64834.23,389005.38,146637.72,Hyderabad,South,Corporate,2026-07-21T13:08:31
O007810,2026-05-26,C0263,P026,7,66232.37,463626.59,191788.8,Chandigarh,North,Consumer,2026-07-21T13:08:31
O007811,2025-02-12,C0484,P080,6,9117.15,54702.9,9859.74,Bhopal,Central,Consumer,2026-07-21T13:08:31
O007812,2025-02-07,C0287,P041,2,62487.13,124974.26,49408.66,Hyderabad,South,Consumer,2026-07-21T13:08:31
O007813,2026-02-11,C0107,P092,7,59364.42,415550.94,92977.57,Jaipur,North,Home Office,2026-07-21T13:08:31
O007814,2026-01-09,C0051,P069,1,61032.2,61032.2,11790.04,Lucknow,North,Corporate,2026-07-21T13:08:31
O007815,2026-05-26,C0017,P029,1,32781.8,32781.8,9090.98,Bengaluru,South,Consumer,2026-07-21T13:08:31
O007816,2026-02-09,C0285,P093,1,3489.65,3489.65,1380.22,Lucknow,North,Consumer,2026-07-21T13:08:31
O007817,2025-01-26,C0240,P047,7,68091.08,476637.56,138084.66,Hyderabad,South,Consumer,2026-07-21T13:08:31
O007818,2025-03-17,C0473,P003,3,20177.37,60532.11,15046.83,Pune,West,Consumer,2026-07-21T13:08:31
O007819,2026-03-13,C0262,P060,5,28412.52,142062.6,29469.6,Ahmedabad,West,Consumer,2026-07-21T13:08:31
O007820,2025-04-06,C0376,P095,4,63361.38,253445.52,70938.6,Kolkata,East,Corporate,2026-07-21T13:08:31
O007821,2025-01-30,C0078,P028,5,72905.03,364525.15,118486.8,Hyderabad,South,Home Office,2026-07-21T13:08:31
O007822,2026-03-04,C0478,P099,2,83318.99,166637.98,47472.36,Mumbai,West,Home Office,2026-07-21T13:08:31
O007823,2025-11-11,C0299,P049,6,80416.62,482499.72,184115.4,Hyderabad,South,Consumer,2026-07-21T13:08:31
O007824,2025-05-20,C0162,P057,1,10024.43,10024.43,4273.6,Ahmedabad,West,Consumer,2026-07-21T13:08:31
O007825,2025-06-12,C0487,P019,5,4262.66,21313.3,7441.0,Kolkata,East,Home Office,2026-07-21T13:08:31
O007826,2025-11-01,C0233,P025,4,66273.23,265092.92,73306.0,Bhopal,Central,Consumer,2026-07-21T13:08:31
O007827,2026-02-03,C0309,P031,5,40661.34,203306.7,68603.8,Ahmedabad,West,Consumer,2026-07-21T13:08:31
O007828,2025-10-19,C0360,P057,3,10024.43,30073.29,12820.8,Lucknow,North,Home Office,2026-07-21T13:08:31
O007829,2025-06-26,C0269,P096,3,72358.05,217074.15,88586.34,Hyderabad,South,Home Office,2026-07-21T13:08:31
O007830,2025-01-01,C0375,P064,3,79575.94,238727.82,79201.74,Ahmedabad,West,Corporate,2026-07-21T13:08:31
O007831,2025-10-02,C0353,P074,7,70172.93,491210.51,181872.18,Delhi,North,Corporate,2026-07-21T13:08:31
O007832,2025-01-01,C0258,P021,4,70857.3,283429.2,123566.72,Delhi,North,Corporate,2026-07-21T13:08:31
O007833,2025-12-29,C0251,P071,6,54180.31,325081.86,135585.54,Bhopal,Central,Corporate,2026-07-21T13:08:31
O007834,2025-08-28,C0403,P067,6,66343.2,398059.2,127605.9,Mumbai,West,Consumer,2026-07-21T13:08:31
O007835,2025-11-09,C0302,P064,5,79575.94,397879.7,132002.9,Kolkata,East,Home Office,2026-07-21T13:08:31
O007836,2025-10-11,C0391,P024,3,83265.14,249795.42,58315.5,Lucknow,North,Consumer,2026-07-21T13:08:31
O007837,2026-03-27,C0323,P052,2,48055.61,96111.22,28395.46,Mumbai,West,Corporate,2026-07-21T13:08:31
O007838,2025-08-27,C0273,P044,7,8155.53,57088.71,14503.79,Mumbai,West,Corporate,2026-07-21T13:08:31
O007839,2026-05-05,C0081,P099,3,83318.99,249956.97,71208.54,Delhi,North,Corporate,2026-07-21T13:08:31
O007840,2026-05-13,C0259,P025,3,66273.23,198819.69,54979.5,Delhi,North,Home Office,2026-07-21T13:08:31
O007841,2026-04-12,C0473,P014,7,27083.8,189586.6,59488.1,Pune,West,Consumer,2026-07-21T13:08:31
O007842,2025-08-21,C0324,P019,5,4262.66,21313.3,7441.0,Bhopal,Central,Home Office,2026-07-21T13:08:31
O007843,2025-02-23,C0063,P099,5,83318.99,416594.95,118680.9,Chennai,South,Home Office,2026-07-21T13:08:31
O007844,2025-09-28,C0171,P084,4,12225.42,48901.68,11749.72,Chennai,South,Corporate,2026-07-21T13:08:31
O007845,2026-06-06,C0072,P012,7,4613.19,32292.33,9377.41,Bengaluru,South,Consumer,2026-07-21T13:08:31
O007846,2026-04-27,C0048,P055,5,41873.65,209368.25,60321.05,Mumbai,West,Home Office,2026-07-21T13:08:31
O007847,2025-01-09,C0280,P087,1,541.1,541.1,235.95,Lucknow,North,Consumer,2026-07-21T13:08:31
O007848,2025-07-04,C0233,P027,6,45602.9,273617.4,85138.74,Bhopal,Central,Consumer,2026-07-21T13:08:31
O007849,2025-02-09,C0204,P054,7,64952.37,454666.59,106484.7,Ahmedabad,West,Home Office,2026-07-21T13:08:31
O007850,2026-03-22,C0277,P039,1,68388.95,68388.95,20938.3,Pune,West,Home Office,2026-07-21T13:08:31
O007851,2026-01-19,C0457,P018,6,48589.08,291534.48,98424.72,Jaipur,North,Home Office,2026-07-21T13:08:31
O007852,2025-02-08,C0353,P047,3,68091.08,204273.24,59179.14,Delhi,North,Corporate,2026-07-21T13:08:31
O007853,2025-03-19,C0018,P018,4,48589.08,194356.32,65616.48,Delhi,North,Corporate,2026-07-21T13:08:31
O007854,2025-02-17,C0344,P062,3,31007.19,93021.57,33962.28,Kolkata,East,Home Office,2026-07-21T13:08:31
O007855,2026-03-18,C0259,P083,3,2542.64,7627.92,2936.58,Delhi,North,Home Office,2026-07-21T13:08:31
O007856,2026-05-01,C0144,P001,5,55441.98,277209.9,59815.65000000002,Lucknow,North,Corporate,2026-07-21T13:08:31
O007857,2025-01-24,C0442,P096,1,72358.05,72358.05,29528.78,Chandigarh,North,Consumer,2026-07-21T13:08:31
O007858,2025-06-02,C0285,P096,7,72358.05,506506.35,206701.46,Lucknow,North,Consumer,2026-07-21T13:08:31
O007859,2025-04-06,C0188,P067,7,66343.2,464402.4,148873.55,Delhi,North,Home Office,2026-07-21T13:08:31
O007860,2026-04-06,C0488,P082,1,7760.23,7760.23,1612.58,Pune,West,Consumer,2026-07-21T13:08:31
O007861,2026-06-27,C0321,P098,2,23072.83,46145.66,11920.62,Jaipur,North,Corporate,2026-07-21T13:08:31
O007862,2025-12-26,C0024,P008,4,78288.81,313155.24,126923.84,Lucknow,North,Home Office,2026-07-21T13:08:31
O007863,2025-03-10,C0084,P028,3,72905.03,218715.09,71092.08,Chandigarh,North,Corporate,2026-07-21T13:08:31
O007864,2026-05-28,C0088,P015,7,74385.42,520697.94,114654.82,Chandigarh,North,Home Office,2026-07-21T13:08:31
O007865,2025-01-28,C0315,P069,1,61032.2,61032.2,11790.04,Hyderabad,South,Corporate,2026-07-21T13:08:31
O007866,2026-03-18,C0189,P099,4,83318.99,333275.96,94944.72,Kolkata,East,Consumer,2026-07-21T13:08:31
O007867,2025-09-15,C0185,P031,6,40661.34,243968.04,82324.56,Hyderabad,South,Home Office,2026-07-21T13:08:31
O007868,2026-01-05,C0366,P073,6,1124.74,6748.44,2209.02,Bhopal,Central,Consumer,2026-07-21T13:08:31
O007869,2025-10-08,C0405,P047,3,68091.08,204273.24,59179.14,Bhopal,Central,Home Office,2026-07-21T13:08:31
O007870,2025-10-01,C0163,P005,3,5732.18,17196.54,4978.44,Kolkata,East,Corporate,2026-07-21T13:08:31
O007871,2025-06-05,C0261,P035,6,25290.75,151744.5,29409.36,Kolkata,East,Corporate,2026-07-21T13:08:31
O007872,2025-12-21,C0324,P027,7,45602.9,319220.3,99328.53,Bhopal,Central,Home Office,2026-07-21T13:08:31
O007873,2025-08-21,C0279,P043,6,11298.17,67789.02,19260.06,Ahmedabad,West,Home Office,2026-07-21T13:08:31
O007874,2026-06-11,C0402,P001,6,55441.98,332651.88,71778.78000000003,Bhopal,Central,Consumer,2026-07-21T13:08:31
O007875,2025-08-11,C0122,P023,7,71716.38,502014.66,103557.44,Hyderabad,South,Home Office,2026-07-21T13:08:31
O007876,2026-01-20,C0348,P020,3,44557.1,133671.3,56482.62,Lucknow,North,Consumer,2026-07-21T13:08:31
O007877,2025-08-15,C0448,P044,1,8155.53,8155.53,2071.97,Bhopal,Central,Home Office,2026-07-21T13:08:31
O007878,2026-02-20,C0322,P088,6,51535.17,309211.02,72231.66,Delhi,North,Home Office,2026-07-21T13:08:31
O007879,2025-09-14,C0083,P052,5,48055.61,240278.05,70988.65,Jaipur,North,Home Office,2026-07-21T13:08:31
O007880,2026-06-08,C0462,P096,2,72358.05,144716.1,59057.56,Pune,West,Consumer,2026-07-21T13:08:31
O007881,2026-02-20,C0424,P071,3,54180.31,162540.93,67792.77,Hyderabad,South,Home Office,2026-07-21T13:08:31
O007882,2026-06-12,C0294,P090,5,4940.14,24700.7,5773.55,Bhopal,Central,Consumer,2026-07-21T13:08:31
O007883,2026-06-30,C0210,P001,4,55441.98,221767.92,47852.52000000002,Chandigarh,North,Corporate,2026-07-21T13:08:31
O007884,2025-11-21,C0328,P071,5,54180.31,270901.55,112987.95,Kolkata,East,Corporate,2026-07-21T13:08:31
O007885,2025-07-04,C0031,P042,1,59082.26,59082.26,12856.65,Chandigarh,North,Corporate,2026-07-21T13:08:31
O007886,2025-12-24,C0360,P081,2,56609.95,113219.9,31075.04,Lucknow,North,Home Office,2026-07-21T13:08:31
O007887,2025-11-30,C0114,P021,7,70857.3,496001.1,216241.76,Kolkata,East,Corporate,2026-07-21T13:08:31
O007888,2025-09-29,C0099,P015,1,74385.42,74385.42,16379.26,Pune,West,Home Office,2026-07-21T13:08:31
O007889,2025-12-14,C0051,P059,4,65835.37,263341.48,70777.64,Lucknow,North,Corporate,2026-07-21T13:08:31
O007890,2025-02-22,C0104,P015,1,74385.42,74385.42,16379.26,Delhi,North,Consumer,2026-07-21T13:08:31
O007891,2025-11-29,C0037,P026,6,66232.37,397394.22,164390.4,Jaipur,North,Corporate,2026-07-21T13:08:31
O007892,2026-03-03,C0126,P094,6,10688.52,64131.12,20122.86,Bhopal,Central,Corporate,2026-07-21T13:08:31
O007893,2025-06-30,C0450,P075,7,39019.9,273139.3,90293.07,Delhi,North,Corporate,2026-07-21T13:08:31
O007894,2026-05-03,C0429,P012,3,4613.19,13839.57,4018.89,Lucknow,North,Home Office,2026-07-21T13:08:31
O007895,2025-02-24,C0067,P051,3,52404.79,157214.37,63475.5,Mumbai,West,Corporate,2026-07-21T13:08:31
O007896,2026-01-05,C0118,P054,5,64952.37,324761.85,76060.5,Bhopal,Central,Home Office,2026-07-21T13:08:31
O007897,2025-01-06,C0066,P032,1,19829.84,19829.84,6955.75,Bengaluru,South,Corporate,2026-07-21T13:08:31
O007898,2025-01-22,C0196,P063,3,13464.38,40393.14,16565.16,Bengaluru,South,Corporate,2026-07-21T13:08:31
O007899,2026-03-28,C0110,P044,3,8155.53,24466.59,6215.91,Mumbai,West,Consumer,2026-07-21T13:08:31
O007900,2025-07-22,C0299,P100,2,4708.17,9416.34,2670.44,Hyderabad,South,Consumer,2026-07-21T13:08:31
O007901,2025-09-27,C0044,P003,7,20177.37,141241.59,35109.27,Chandigarh,North,Consumer,2026-07-21T13:08:31
O007902,2026-05-04,C0330,P028,1,72905.03,72905.03,23697.36,Hyderabad,South,Corporate,2026-07-21T13:08:31
O007903,2025-08-10,C0330,P072,4,50034.87,200139.48,52987.72,Hyderabad,South,Corporate,2026-07-21T13:08:31
O007904,2025-07-06,C0212,P077,2,66427.49,132854.98,55817.84,Hyderabad,South,Consumer,2026-07-21T13:08:31
O007905,2026-05-20,C0154,P053,7,39651.46,277560.22,85735.44,Hyderabad,South,Consumer,2026-07-21T13:08:31
O007906,2025-06-21,C0273,P021,7,70857.3,496001.1,216241.76,Mumbai,West,Corporate,2026-07-21T13:08:31
O007907,2025-09-10,C0179,P089,2,20337.91,40675.82,8975.52,Chandigarh,North,Corporate,2026-07-21T13:08:31
O007908,2025-01-21,C0459,P032,5,19829.84,99149.2,34778.75,Jaipur,North,Corporate,2026-07-21T13:08:31
O007909,2025-10-01,C0498,P042,5,59082.26,295411.3,64283.25,Chandigarh,North,Consumer,2026-07-21T13:08:31
O007910,2025-06-01,C0217,P041,1,62487.13,62487.13,24704.33,Kolkata,East,Consumer,2026-07-21T13:08:31
O007911,2025-12-18,C0191,P037,2,27964.43,55928.86,17082.5,Ahmedabad,West,Corporate,2026-07-21T13:08:31
O007912,2025-12-22,C0415,P090,7,4940.14,34580.98,8082.97,Ahmedabad,West,Home Office,2026-07-21T13:08:31
O007913,2026-03-23,C0206,P065,1,32631.52,32631.52,8255.28,Kolkata,East,Corporate,2026-07-21T13:08:31
O007914,2025-06-14,C0268,P017,3,20184.37,60553.11,23171.58,Ahmedabad,West,Corporate,2026-07-21T13:08:31
O007915,2025-07-11,C0175,P006,1,12493.03,12493.03,2840.17,Bengaluru,South,Home Office,2026-07-21T13:08:31
O007916,2025-06-30,C0151,P100,2,4708.17,9416.34,2670.44,Pune,West,Home Office,2026-07-21T13:08:31
O007917,2025-02-16,C0458,P086,1,55810.37,55810.37,24569.74,Mumbai,West,Home Office,2026-07-21T13:08:31
O007918,2025-07-12,C0048,P046,5,11748.68,58743.4,11226.0,Mumbai,West,Home Office,2026-07-21T13:08:31
O007919,2025-07-23,C0007,P021,5,70857.3,354286.5,154458.4,Lucknow,North,Consumer,2026-07-21T13:08:31
O007920,2025-09-26,C0062,P066,5,47040.17,235200.85,46391.55,Bhopal,Central,Corporate,2026-07-21T13:08:31
O007921,2026-05-11,C0471,P085,1,16911.5,16911.5,3452.11,Ahmedabad,West,Corporate,2026-07-21T13:08:31
O007922,2026-06-22,C0025,P049,7,80416.62,562916.34,214801.3,Hyderabad,South,Consumer,2026-07-21T13:08:31
O007923,2025-06-01,C0012,P008,2,78288.81,156577.62,63461.92,Hyderabad,South,Home Office,2026-07-21T13:08:31
O007924,2025-11-15,C0140,P042,3,59082.26,177246.78,38569.95,Mumbai,West,Consumer,2026-07-21T13:08:31
O007925,2025-11-07,C0427,P055,3,41873.65,125620.95,36192.63,Chandigarh,North,Corporate,2026-07-21T13:08:31
O007926,2025-06-01,C0311,P090,7,4940.14,34580.98,8082.97,Hyderabad,South,Consumer,2026-07-21T13:08:31
O007927,2025-11-02,C0460,P082,1,7760.23,7760.23,1612.58,Bengaluru,South,Home Office,2026-07-21T13:08:31
O007928,2025-06-13,C0077,P050,1,50189.25,50189.25,21297.14,Chandigarh,North,Home Office,2026-07-21T13:08:31
O007929,2025-08-01,C0295,P031,1,40661.34,40661.34,13720.76,Kolkata,East,Corporate,2026-07-21T13:08:31
O007930,2025-09-18,C0271,P077,1,66427.49,66427.49,27908.92,Hyderabad,South,Corporate,2026-07-21T13:08:31
O007931,2026-02-20,C0100,P001,1,55441.98,55441.98,11963.130000000005,Chennai,South,Consumer,2026-07-21T13:08:31
O007932,2026-06-04,C0460,P067,3,66343.2,199029.6,63802.95,Bengaluru,South,Home Office,2026-07-21T13:08:31
O007933,2025-12-24,C0249,P053,5,39651.46,198257.3,61239.6,Delhi,North,Corporate,2026-07-21T13:08:31
O007934,2026-01-08,C0247,P048,3,66540.44,199621.32,46974.69,Chennai,South,Home Office,2026-07-21T13:08:31
O007935,2025-03-17,C0337,P044,5,8155.53,40777.65,10359.85,Mumbai,West,Consumer,2026-07-21T13:08:31
O007936,2026-01-30,C0209,P099,6,83318.99,499913.94,142417.08,Bengaluru,South,Home Office,2026-07-21T13:08:31
O007937,2025-09-21,C0432,P061,5,64834.23,324171.15,122198.1,Bhopal,Central,Corporate,2026-07-21T13:08:31
O007938,2025-03-11,C0414,P072,4,50034.87,200139.48,52987.72,Ahmedabad,West,Home Office,2026-07-21T13:08:31
O007939,2025-03-10,C0404,P033,3,31194.05,93582.15,33837.09,Chandigarh,North,Consumer,2026-07-21T13:08:31
O007940,2025-01-12,C0109,P013,1,57886.28,57886.28,19896.66,Chennai,South,Consumer,2026-07-21T13:08:31
